X Y
-0.626453810742332 -0.189544770839059
0.183643324222082 2.57198790923836
-0.835628612410047 -0.962346661506364
1.59528080213779 6.86485679261541
0.329507771815361 2.66123099348667
-0.820468384118015 0.422238482332277
0.487429052428485 3.82064089529406
0.738324705129217 4.67006123013527
0.575781351653492 3.91943673387365
-0.305388387156356 1.92492287879064
1.51178116845085 6.21747527837806
0.389843236411431 2.93870734405401
-0.621240580541804 0.85241937764542
-2.2146998871775 -4.96944783818768
1.12493091814311 5.27110238262834
-0.0449336090152309 1.66879520823332
-0.0161902630989461 1.79143277642891
0.943836210685299 4.69195198056762
0.821221195098089 4.71075775092818
0.593901321217509 3.69303872251772
0.918977371608218 4.50395338376753
0.782136300731067 5.01792831477841
0.0745649833651906 2.11640524582214
-1.98935169586337 -4.05783335261181
0.61982574789471 3.80938187307735
-0.0561287395290008 2.1879469349387
-0.155795506705329 1.49583127782085
-1.47075238389927 -2.43107423743135
-0.47815005510862 0.224719595296311
0.417941560199702 3.09168954447595
1.35867955152904 6.10611887480439
-0.102787727342996 1.39718957484118
0.387671611559369 3.42876293099439
-0.0538050405829051 1.07938783735789
-1.37705955682861 -1.97789974009094
-0.41499456329968 -0.0132086016678322
-0.394289953710349 0.666642075450647
-0.0593133967111857 1.55791985764394
1.10002537198388 4.97402872561115
0.763175748457544 4.26107885644894
-0.164523596253587 0.549249498399233
-0.253361680136508 1.82820661559976
0.696963375404737 3.25840390810821
0.556663198673657 3.43822439528478
-0.68875569454952 -0.624227136169983
-0.70749515696212 -0.497894971483083
0.36458196213683 4.13732915922466
0.768532924515416 4.31429658339287
-0.112346212150228 1.01981109833215
0.881107726454215 3.82302041215336
0.398105880367068 3.41941119173753
-0.612026393250771 0.154640903890367
0.341119691424425 2.86432488700135
-1.12936309608079 -1.85277036196923
1.43302370170104 5.55534095003237
1.98039989850586 7.40360354720974
-0.367221476466509 1.39834997245743
-1.04413462631653 -1.443037226348
0.569719627442413 3.01694545863499
-0.135054603880824 2.52948149956932
2.40161776050478 9.41740347020055
-0.0392400027331692 1.76295644134398
0.689739362450777 4.59845961170684
0.0280021587806661 2.52721780202947
-0.743273208882405 -0.539441150762789
0.188792299514343 3.66942813081326
-1.80495862889104 -3.54238940174362
1.46555486156289 5.68441725958225
0.153253338211898 2.38756021365858
2.17261167036215 8.62160418070263
0.475509528899663 4.58051778622867
-0.709946430921815 -0.0769381088185878
0.610726353489055 4.06067846317887
-0.934097631644252 -0.84086936261102
-1.2536334002391 -1.92790062190058
0.291446235517463 2.85697569239675
-0.443291873218433 1.06394418315978
0.00110535163162413 3.04093855922101
0.0743413241516641 2.73672019183688
-0.589520946188072 0.835391360629136
-0.568668732818502 -0.321667909234528
-0.135178615123832 2.08641193965519
1.1780869965732 5.64422339154994
-1.52356680042976 -3.30432541583541
0.593946187628422 4.04234993420933
0.332950371213518 2.91947381128255
1.06309983727636 5.92159316781399
-0.304183923634301 0.704407229294766
0.370018809916288 2.89495055278459
0.267098790772231 2.33824162362797
-0.54252003099165 0.283887926306779
1.20786780598317 5.82460930769269
1.16040261569495 5.11533376052505
0.700213649514998 4.51582753253583
1.58683345454085 6.1564589704703
0.558486425565304 3.15146707029204
-1.27659220845804 -1.10919777195197
-0.573265414236886 -0.227719975362983
-1.22461261489836 -1.46785048853631
-0.473400636439312 0.389260065127605
